date,prev_date,platform,item_id,product_name,brand_name,seller_name,subcategory,prev_retail,retail_price,prev_promo,promo_price,promo_change,promo_change_pct,prev_discount_pct,discount_pct,discount_pct_change,units_sold_delta,status,promo_event,variant_changed,prev_sku_id,sku_id,url
2026-09-18,2026-09-10,lazada,4771343759,(ล็อตใหม่พัฒนากว่าเดิม) อาหารเสริมโพรไบโอติก+Astaxanthin (30 แคปซูล) Frend Synbiotic Probiotic Astaxanthin,Frend (เฟรนด์),FrendThailand,Well Being Sets,1700.0,1700.0,1276.0,1390.0,114.0,8.9,24.9,18.2,-6.7,0.0,price_rise,shallower,no,19687477451,19687477451,https://www.lazada.co.th/products/pdp-i4771343759.html
2026-09-18,2026-09-17,lazada,5767991444,【ซื้อ 5 แถม 3 ฟรี】🌸 พรีไบโอติกสูตรผู้หญิง FOS อินูลิน ผิวสวยเริ่มต้นจากลําไส้สุขภาพดีโปรไบโอติกช่วยปรับปรุงจุลินทรีย์ในลําไส้益生元膳食纤维,Unbranded,luckyaa,Multivitamins,458.04,458.04,201.94,219.86,17.92,8.9,55.9,52.0,-3.9,0.0,price_rise,shallower,no,24660545400,24660545400,https://www.lazada.co.th/products/pdp-i5767991444.html
2026-09-18,2026-08-12,lazada,5898684656,🔥ส่งฟรี 👍 (ซื้อคู่) Truvitar Balance Probiotics | โพรไบโอติกส์ สําหรับผู้หญิง ช่วยปรับสมดุลจุดซ่อนเร้น ลดอาการตกขาว,TRUVITAR,Truvitar Mall,Women's Health,880.0,945.0,816.75,890.01,73.26,9.0,7.2,5.8,-1.4,,price_rise,shallower,no,25216334930,25216334930,https://www.lazada.co.th/products/pdp-i5898684656.html
2026-09-18,2026-09-10,lazada,3897200595,Swisse Ultibiotic Daily IBS Probiotic โปรไบโอติก อัลติไบโอติก สําหรับ IBS 30 แคปซูล (หมดอายุ:01 2028),Swisse,Swisse Overseas,Digestive Care,1300.0,1300.0,999.0,1090.0,91.0,9.1,23.2,16.2,-7.0,0.0,price_rise,shallower,no,14960275593,14960275593,https://www.lazada.co.th/products/pdp-i3897200595.html
2026-09-18,2026-09-17,lazada,4866847191,"(ตะกร้าบริษัท1️⃣0️⃣0️⃣%) โพรไบโอติกส์ + พรีไบโอติกส์ จุลลินทรีย์ 30,000 ล้าน Probiotic Plus โพรไบโอติก พลัส ตรา เอสเอ็น9 SN9",SN9,SN9_CEOช่องหลักบริษัท,Digestive Care,690.0,690.0,541.0,590.0,49.0,9.1,21.6,14.5,-7.1,0.0,price_rise,shallower,no,25148808262,25148808262,https://www.lazada.co.th/products/pdp-i4866847191.html
2026-09-18,2026-09-17,lazada,5750280603,ผลิตภัณฑ์เสริมอาหาร น้ําชงโพรไบโอติกดูแลภายในผู้หญิง D'lellise (1ห่อ 15ซอง),Unbranded,ธนันญา789,Women's Health,350.0,350.0,229.0,250.0,21.0,9.2,34.6,28.6,-6.0,1.0,price_rise,shallower,no,24501737778,24501737778,https://www.lazada.co.th/products/pdp-i5750280603.html
2026-09-18,2026-09-17,lazada,5859274893,กัมมี่โปรไบโอติกสําหรับผู้หญิงโดยเฉพาะ|ช่วยปรับสมดุลลําไส้และระบบภูมิคุ้มกัน,Unbranded,Herbal Haven,Women's Health,450.0,450.0,196.68,215.0,18.32,9.3,56.3,52.2,-4.1,0.0,price_rise,shallower,no,24963283210,24963283210,https://www.lazada.co.th/products/pdp-i5859274893.html
2026-09-18,2026-09-17,lazada,5909046542,KIRKLAND แคปซูลโปรไบโอติกสําหรับผู้หญิง: ช่วยสนับสนุนสุขภาพทางเดินอาหารและสุขอนามัยส่วนบุคคลของผู้หญิงอย่างครบถ้วน,Unbranded,Herbal Haven,Women's Health,600.0,600.0,200.29,219.0,18.71,9.3,66.6,63.5,-3.1,0.0,price_rise,shallower,no,25273730687,25273730687,https://www.lazada.co.th/products/pdp-i5909046542.html
2026-09-18,2026-09-17,lazada,5969568655,PRO BIOWA | โปรไบโอติก 5 สายพันธุ์ แก้ ตกขาว คัน กลิ่น,Plukaow Plus(พ่อทองชิด),LemonsBrand,Women's Health,490.0,490.0,446.63,490.0,43.37,9.7,8.9,0.0,-8.9,0.0,price_rise,ended,no,25649382687,25649382687,https://www.lazada.co.th/products/pdp-i5969568655.html
2026-09-18,2026-09-17,lazada,5704917320,Estrix Probiotic สําหรับลําไส้ แพค 9 กล่อง สูตรป้องกันการขับถ่ายไม่สมดุล,maemaiplengthai,MVmall Store,Detoxification,3510.0,3510.0,910.0,999.0,89.0,9.8,74.1,71.5,-2.6,0.0,price_rise,shallower,no,24329446755,24329446755,https://www.lazada.co.th/products/pdp-i5704917320.html
2026-09-18,2026-09-17,lazada,5812275702,Probiotics capsules 120 Billion CFU บด้วยพรีไบโอติกและเอนไซม์ย่อยอาหาร sเพื่อสุขภาพปรับสมดุลลําไส้ ลดท้องอืด เพื่อปรับปรุงการย่อยอาหาร,Unbranded,JIAMMY LOCAL STORE,Immunity,3000.0,3000.0,654.0,719.0,65.0,9.9,78.2,76.0,-2.2,0.0,price_rise,shallower,no,26198748191,26198748191,https://www.lazada.co.th/products/pdp-i5812275702.html
2026-09-18,2026-09-17,lazada,5987389293,[เซ็ตคุ้ม 15.01] NOLÁ Probiotic Probio Femina Balance รสลิ้นจี่องุ่นเคียวโฮะ + Probiotic-10S รสโยเกิร์ต (โพรไบโอติกส์),NOLA SUPERFOODS,NOLA Superfoods,Multivitamins,1500.0,1500.0,999.0,1099.0,100.0,10.0,33.4,26.7,-6.7,0.0,price_rise,shallower,no,25751117734,25751117734,https://www.lazada.co.th/products/pdp-i5987389293.html
2026-09-18,2026-09-17,lazada,5383371853,WITAL S+BIOTIC เจลลี่โพรไบโอติกส์ ปรับสมดุลลําไส้ คุมหิว เสริมระบบภูมิคุ้มกัน,Wital Thailand,WITAL,Digestive Care,1780.0,1780.0,890.0,980.0,90.0,10.1,50.0,44.9,-5.1,0.0,price_rise,shallower,no,22879455698,22879455698,https://www.lazada.co.th/products/pdp-i5383371853.html
2026-09-18,2026-09-17,lazada,5544688340,Modgut โพรไบโอติก Probiotics++ สูตร Life&Joy ดูแลระบบขับถ่าย & เผาผลาญ 30 ซอง สําหรับคนกินไม่เป็นเวลา,modgut,modgut.th,Well Being Sets,1900.0,1900.0,1490.0,1650.0,160.0,10.7,21.6,13.2,-8.4,0.0,price_rise,shallower,no,127527990099,127527990099,https://www.lazada.co.th/products/pdp-i5544688340.html
2026-09-18,2026-09-17,lazada,5750602925,Modgut โพรไบโอติก Probiotics++ สูตร Up & Go เหมาะกับภูมิแพ้ เด็ก & ผู้ใหญ่ 30 ซอง ทานได้ทุกวัน,modgut,modgut.th,Well Being Sets,1900.0,1900.0,1490.0,1650.0,160.0,10.7,21.6,13.2,-8.4,0.0,price_rise,shallower,no,24503738450,24503738450,https://www.lazada.co.th/products/pdp-i5750602925.html
2026-09-18,2026-09-17,lazada,5765822662,Modgut Probiotics++ ที่ตอบโจทย์ตามอาการ มีทั้ง Probiotics Prebiotics และ Postbiotics ขนาด 30 ซอง รูปแบบผง,modgut,modgut.th,Well Being Sets,1900.0,1900.0,1490.0,1650.0,160.0,10.7,21.6,13.2,-8.4,0.0,price_rise,shallower,no,24554070640,24554070640,https://www.lazada.co.th/products/pdp-i5765822662.html
2026-09-18,2026-09-17,lazada,5772004959,Modgut Probiotics++ ที่ตอบโจทย์ตามอาการ มีทั้ง Probiotics Prebiotics และ Postbiotics ขนาด 30 ซอง รูปแบบผง,modgut,modgut.th,Well Being Sets,1900.0,1900.0,1490.0,1650.0,160.0,10.7,21.6,13.2,-8.4,2.0,price_rise,shallower,no,24573318826,24573318826,https://www.lazada.co.th/products/pdp-i5772004959.html
2026-09-18,2026-09-17,lazada,4491637901,Probac7 10 ซอง โปรไบโอติกและพรีไบโอติก ช่วยลําไส้ระบบทางเดินอาหารจาก Interpharma,Interpharma,อินเตอร์ฟาร์มา,Digestive Care,659.0,659.0,595.0,659.0,64.0,10.8,9.7,0.0,-9.7,1.0,price_rise,ended,no,18177268761,18177268761,https://www.lazada.co.th/products/pdp-i4491637901.html
2026-09-18,2026-09-17,lazada,16151156277,GPGP GreenPeople โพรไบโอติกออร์แกนิก 100 พันล้าน CFU ผสมพรีไบโอติกและเอนไซม์ย่อยอาหาร ช่วยปรับระบบย่อยอาหาร สุขภาพลําไส้ สําหรับผู้หญิงและผู้ชาย,GPGP GreenPeople,Mabefy Store,Digestive Care,200.0,200.0,143.1,159.0,15.9,11.1,28.5,20.5,-8.0,2.0,price_rise,shallower,no,127146940243,127146940243,https://www.lazada.co.th/products/pdp-i16151156277.html
2026-09-18,2026-09-17,lazada,4410102297,[โปรโมชั่น 4 แถม 1] Probac7 โปรไบโอติกและพรีไบโอติก ช่วยปรับลําไส้ให้สมดุล,Interpharma,อินเตอร์ฟาร์มา,Digestive Care,7836.0,7836.0,7050.0,7836.0,786.0,11.1,10.0,0.0,-10.0,3.0,price_rise,ended,no,17595630869,17595630869,https://www.lazada.co.th/products/pdp-i4410102297.html
2026-09-18,2026-09-17,lazada,4676091043,Probiotics ไม่มวนท้อง โพรไบโอติกส์ Probiotic สุขภาพดีจากภายใน ผิวสวย หุ่นเฟิร์ม ปรับสมดุลระบบขับถ่าย อินูลิน(Inulin) สารสกัดจากส้มแขก,SUPURRA,clubherb,Digestive Care,590.0,590.0,166.62,185.07,18.45,11.1,71.8,68.6,-3.2,0.0,price_rise,shallower,no,19254344159,19254344159,https://www.lazada.co.th/products/pdp-i4676091043.html
2026-09-18,2026-09-17,lazada,4679250244,10Probiotics เท็นโปรไบโอติก,CEO,CEO Factory Shop,Well Being Sets,690.0,690.0,621.0,690.0,69.0,11.1,10.0,0.0,-10.0,0.0,price_rise,ended,no,19265603478,19265603478,https://www.lazada.co.th/products/pdp-i4679250244.html
2026-09-18,2026-09-17,lazada,5106338004,โปรไบโอติก 6 พันล้าน CFU - ช่วยปรับปรุงการย่อยอาหาร - ผลิตภัณฑ์เสริมอาหาร 30/60/120 แคปซูล,Xemenry,ร้านวีไอพีวิตามินธรรมชาติ,Immunity,450.0,450.0,175.5,195.0,19.5,11.1,61.0,56.7,-4.3,0.0,price_rise,shallower,no,21541611352,21541611352,https://www.lazada.co.th/products/pdp-i5106338004.html
2026-09-18,2026-09-17,lazada,5361141869,"แท้ 1️⃣0️⃣0️⃣% (ระวังของปลอมระบาด) โพรไบโอติกส์ + พรีไบโอติกส์ ซินไบโอติกส์ Probiotics Prebiotics1 แคปซูล มีเชื้อจุลลินทรีย์ 30,000 ล้านตัว",SN9,SN9_CEOช่องหลักบริษัท,Digestive Care,800.0,800.0,531.0,590.0,59.0,11.1,33.6,26.2,-7.4,1.0,price_rise,shallower,no,24392641156,24392641156,https://www.lazada.co.th/products/pdp-i5361141869.html
2026-09-18,2026-09-17,lazada,5448761105,[ช้อปครบ รับฟรี] Dr.PONG Harmony Probiotic โพรไบโอติก กรอกปาก จุลินทรีย์ดี ลดความเครียด อารมณ์ดี ผ่อนคลาย,Dr.PONG,DrPongOfficial,Immunity,1000.0,1000.0,449.0,499.0,50.0,11.1,55.1,50.1,-5.0,0.0,price_rise,shallower,no,126451665518,126451665518,https://www.lazada.co.th/products/pdp-i5448761105.html
2026-09-18,2026-09-17,lazada,5474188593,"[แท้บริษัท 1️⃣0️⃣0️⃣% ระวังของปลอมระบาด ] โพรไบโอติกส์ + พรีไบโอติกส์ Probiotics Prebiotics1 แคปซูล มีเชื้อจุลลินทรีย์ 30,000 ล้านตัว โปรไบโอติก",SN9,SN9_CEOช่องหลักบริษัท,Digestive Care,690.0,690.0,531.0,590.0,59.0,11.1,23.0,14.5,-8.5,0.0,price_rise,shallower,no,23212187646,23212187646,https://www.lazada.co.th/products/pdp-i5474188593.html
2026-09-18,2026-09-17,lazada,4870373310,B420รูปทรงอวกาศชีวิตโปรไบโอติก60แคปซูล,Life-Space,Top Mall - HK,Multivitamins,1709.84,1709.84,1376.51,1537.47,160.96,11.7,19.5,10.1,-9.4,0.0,price_rise,shallower,no,20387136874,20387136874,https://www.lazada.co.th/products/pdp-i4870373310.html
2026-09-18,2026-09-17,lazada,4876417579,Labbiome Probiotics - โปรไบโอติก จุลินทรีย์ชนิดดี,LABLIBRARY,lablibraryofficial,Digestive Care,690.0,690.0,509.0,569.0,60.0,11.8,26.2,17.5,-8.7,0.0,price_rise,shallower,no,21485542068,21485542068,https://www.lazada.co.th/products/pdp-i4876417579.html
2026-09-18,2026-09-17,lazada,4880721756,แลบไบโอม โปรไบโอติก (ผลิตภัณฑ์เสริมอาหาร) HONEY YOGURT FLAVOUR 1 กล่องบรรจุ 20 ซอง,LABLIBRARY,ก้องณพัฒน์,Digestive Care,690.0,690.0,509.0,569.0,60.0,11.8,26.2,17.5,-8.7,0.0,price_rise,shallower,no,20506282969,20506282969,https://www.lazada.co.th/products/pdp-i4880721756.html
2026-09-18,2026-09-17,lazada,4232169543,Life Space Probiotic สําหรับเด็ก60G Powder,Life-Space,Top Mall - HK,Multivitamins,1339.0,1339.0,1128.1,1262.0,133.9,11.9,15.8,5.8,-10.0,0.0,price_rise,shallower,no,16700230585,16700230585,https://www.lazada.co.th/products/pdp-i4232169543.html
2026-09-18,2026-09-17,lazada,4337393495,💛Lactofit 5X Gold 💛Probiotics Upgrade X 2 เท่า ผลิตภัณฑ์เสริมอาหารแลคโตฟิตโพรไบโอติก สูตรอัพเกรด 4พันล้านCFU ปรับสมดุลลําไส้ช่วยเรื่องขับถ่าย 1 กป.50 ซอง,Lacto-Fit,PLOENCHIT,Digestive Care,590.0,590.0,347.47,389.0,41.53,12.0,41.1,34.1,-7.0,0.0,price_rise,shallower,no,17282591343,17282591343,https://www.lazada.co.th/products/pdp-i4337393495.html
