date,brand_name,sku_count,median_promo_price,min_promo_price,avg_discount_pct,promo_sku_count,avg_rating,total_reviews,units_sold_total,units_sold_delta,revenue_proxy,share_of_shelf_pct,promo_penetration_pct
2026-08-14,PP,1,280.0,280.0,68.2,1,,0,0,0,0.0,0.1,100.0
2026-08-14,BAT,1,399.0,399.0,49.5,1,4.98,181,582,0,0.0,0.1,100.0
2026-08-14,Sakura,1,259.0,259.0,21.3,1,5.0,2,0,0,0.0,0.1,100.0
2026-08-14,ROYAL-D,1,319.0,319.0,0.0,0,4.0,1,0,0,0.0,0.1,0.0
2026-08-14,ศิริราช,1,1289.0,1289.0,13.5,1,5.0,3,0,0,0.0,0.1,100.0
2026-08-14,Swiss,1,399.0,399.0,38.6,1,,0,0,0,0.0,0.1,100.0
2026-08-14,Bioviva,1,139.0,139.0,63.4,1,5.0,2,0,0,0.0,0.1,100.0
2026-08-14,CEO Factory,1,200.0,200.0,80.0,1,5.0,5,27,0,0.0,0.1,100.0
2026-08-14,KIO,1,390.0,390.0,33.9,1,5.0,1,5,0,0.0,0.1,100.0
2026-08-14,Herbalife,1,1594.0,1594.0,0.0,0,5.0,1,0,0,0.0,0.1,0.0
2026-08-14,NUBOLIC,1,389.0,389.0,0.0,0,4.95,92,294,0,0.0,0.1,0.0
2026-08-14,RD+ อาร์ดีพลัส,1,359.0,359.0,10.2,1,5.0,14,104,1,359.0,0.1,100.0
2026-08-14,MCK,1,169.0,169.0,51.7,1,5.0,1,15,0,0.0,0.1,100.0
2026-08-14,BellaNina,1,590.0,590.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-14,Tops Vita,1,1850.0,1850.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-14,Fascino,1,229.0,229.0,23.2,1,5.0,3,19,0,0.0,0.1,100.0
2026-08-14,Dr.Khongkwan,1,1990.0,1990.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-14,UNC,1,590.0,590.0,50.8,1,,0,0,0,0.0,0.1,100.0
2026-08-14,Innobic,1,1590.0,1590.0,0.0,0,5.0,10,20,0,0.0,0.1,0.0
2026-08-14,DHC,1,535.0,535.0,46.5,1,,0,0,0,0.0,0.1,100.0
2026-08-14,Meiji,1,1190.0,1190.0,7.8,1,,0,0,0,0.0,0.1,100.0
2026-08-14,Yakult,1,520.0,520.0,0.0,0,5.0,1,7,0,0.0,0.1,0.0
2026-08-14,Clare's,1,199.0,199.0,23.2,1,,0,0,0,0.0,0.1,100.0
2026-08-14,Star Herb,1,550.0,550.0,30.4,1,5.0,0,5,0,0.0,0.1,100.0
2026-08-14,Fairhaven health,1,1150.0,1150.0,23.3,1,,0,0,0,0.0,0.1,100.0
2026-08-14,HERBOLOID,1,2400.0,2400.0,42.4,1,5.0,3,7,0,0.0,0.1,100.0
2026-08-15,Unbranded,450,380.0,48.0,22.8,268,4.91,6695,21221,45,12015.63,36.9,59.6
2026-08-15,Bcuelov,19,128.79,112.17,63.7,19,4.92,2031,4987,3,409.43,1.6,100.0
2026-08-15,Lacto-Fit,18,369.0,79.0,31.2,16,4.97,2833,10925,0,0.0,1.5,88.9
2026-08-15,Life-Space,18,1237.5,450.0,28.1,12,4.89,4523,13597,1,450.0,1.5,66.7
2026-08-15,modgut,18,1251.85,399.0,17.4,17,5.0,361,1164,0,0.0,1.5,94.4
2026-08-15,Premium(พรีเมึ่ยม),16,1670.0,890.0,25.3,16,,0,0,0,0.0,1.3,100.0
2026-08-15,Premium,15,1590.0,790.0,48.9,15,5.0,3,5,0,0.0,1.2,100.0
2026-08-15,Donutt,15,399.0,129.0,29.2,11,4.99,4467,12060,2,258.0,1.2,73.3
2026-08-15,Blackmores,15,798.0,519.0,14.6,10,4.93,3845,15548,15,30893.0,1.2,66.7
2026-08-15,PINK COCO,15,1305.74,787.12,22.3,15,4.74,86,356,0,0.0,1.2,100.0
2026-08-15,Now Foods,14,889.5,660.0,16.5,6,4.98,138,574,1,671.0,1.1,42.9
2026-08-15,Swisse,14,639.83,325.0,23.3,10,4.98,303,1084,1,514.0,1.1,71.4
2026-08-15,21st Century,14,443.5,350.71,3.0,2,4.98,86,350,0,0.0,1.1,14.3
2026-08-15,FIT,10,293.0,235.0,21.2,8,5.0,100,297,1,1491.8,0.8,80.0
2026-08-15,pslalae,10,358.09,166.47,32.1,6,4.89,41,128,0,0.0,0.8,60.0
2026-08-15,Daitea,10,144.59,112.94,61.1,10,4.97,84,218,0,0.0,0.8,100.0
2026-08-15,CEO,9,441.0,200.0,32.3,8,4.96,4780,10247,6,3145.0,0.7,88.9
2026-08-15,Posh Medica,9,146.8,138.0,31.5,8,4.98,4655,20661,6,828.0,0.7,88.9
2026-08-15,California Gold Nutrition,9,549.51,478.4,11.6,2,4.91,153,908,4,2250.22,0.7,22.2
2026-08-15,Vistra,9,693.0,561.0,7.7,4,5.0,1631,5337,0,0.0,0.7,44.4
2026-08-15,PAA,8,596.68,130.0,2.0,3,5.0,2523,7280,0,0.0,0.7,37.5
2026-08-15,Nature's Bounty,8,970.0,435.0,16.6,5,4.83,72,402,0,0.0,0.7,62.5
2026-08-15,Bomi,8,426.9,298.08,32.3,7,4.96,1465,5058,1,499.0,0.7,87.5
2026-08-15,LABLIBRARY,8,682.0,328.0,26.2,7,4.91,9359,23864,0,0.0,0.7,87.5
2026-08-15,MANA,7,650.0,325.0,38.5,5,5.0,162,312,1,325.0,0.6,71.4
2026-08-15,DARY VIT,7,119.0,101.0,42.9,7,5.0,10,35,2,264.0,0.6,100.0
2026-08-15,New Life Plus,7,460.0,455.4,6.3,7,,0,0,0,0.0,0.6,100.0
2026-08-15,Dr.PONG,7,449.0,339.0,46.7,6,4.99,9332,26142,0,0.0,0.6,85.7
2026-08-15,Garden of Life,7,2085.0,1199.0,12.1,6,4.99,24,65,0,0.0,0.6,85.7
2026-08-15,Clover Plus,7,149.0,99.0,63.0,7,4.97,5389,16442,0,0.0,0.6,100.0
2026-08-15,TRUVITAR,7,227.0,162.0,50.9,7,4.96,963,2353,0,0.0,0.6,100.0
2026-08-15,Auswelllife,7,1000.0,390.0,45.7,5,,0,0,0,0.0,0.6,71.4
2026-08-15,Vitamores,6,202.5,171.64,66.5,6,4.98,4239,9928,0,0.0,0.5,100.0
2026-08-15,SUPURRA,6,162.81,109.0,45.5,4,4.95,5063,11024,13,2214.54,0.5,66.7
2026-08-15,Giffarine,6,750.5,553.0,10.0,3,5.0,20,34,0,0.0,0.5,50.0
2026-08-15,Geni,6,750.5,505.0,38.7,6,5.0,30,68,0,0.0,0.5,100.0
2026-08-15,MSP,6,401.4,390.0,23.1,5,5.0,101,215,0,0.0,0.5,83.3
2026-08-15,Sandoz,6,194.84,165.0,9.8,2,4.98,189,1772,0,0.0,0.5,33.3
2026-08-15,Interpharma,6,1678.4,350.0,15.9,6,4.94,2463,8303,1,1338.0,0.5,100.0
2026-08-15,wisamin,6,524.5,146.0,45.8,6,4.94,550,1020,0,0.0,0.5,100.0
2026-08-15,Activa แอคทิว่า,6,590.0,561.0,34.7,6,4.98,641,1258,1,561.0,0.5,100.0
2026-08-15,PROMED,6,1400.0,750.0,5.5,2,5.0,27,98,0,0.0,0.5,33.3
2026-08-15,Trunature,5,1190.0,826.9,1.6,1,4.95,35,108,0,0.0,0.4,20.0
2026-08-15,PRIME HEALTH,5,1010.0,559.0,48.9,5,4.98,197,614,0,0.0,0.4,100.0
2026-08-15,culturelle,5,690.0,590.0,15.7,2,4.98,251,1373,0,0.0,0.4,40.0
2026-08-15,Beyond,5,289.73,289.73,63.9,5,4.95,6048,21218,0,0.0,0.4,100.0
2026-08-15,PipingRock,5,429.0,355.0,24.4,3,5.0,5,10,0,0.0,0.4,60.0
2026-08-15,Kaya,5,116.3,111.54,65.1,5,4.96,675,2359,0,0.0,0.4,100.0
2026-08-15,Llamito (ยามิโตะ),5,299.0,290.0,10.2,1,5.0,55,253,0,0.0,0.4,20.0
2026-08-15,The Na Thailand,4,870.0,650.0,46.2,4,4.76,106,328,0,0.0,0.3,100.0
2026-08-15,Puritan's Pride,4,547.0,379.0,23.5,4,4.99,100,344,0,0.0,0.3,100.0
2026-08-15,PRESIVA,4,427.47,390.0,8.0,3,4.99,313,757,3,1339.89,0.3,75.0
2026-08-15,Swanson,4,748.0,599.0,15.3,2,4.8,5,37,0,0.0,0.3,50.0
2026-08-15,Feruna,4,1358.5,420.0,50.8,4,4.96,297,550,2,2432.0,0.3,100.0
2026-08-15,RenewLife,4,519.0,199.0,16.7,1,,0,0,0,0.0,0.3,25.0
