date,seller_name,sku_count,median_promo_price,min_promo_price,avg_discount_pct,promo_sku_count,avg_rating,total_reviews,units_sold_total,units_sold_delta,revenue_proxy,share_of_shelf_pct,promo_penetration_pct
2026-08-10,Heigen56,1,1470.0,1470.0,50.2,1,,0,0,0,0.0,0.1,100.0
2026-08-10,อารยา ไบโอช็อป,1,260.0,260.0,73.7,1,,0,0,0,0.0,0.1,100.0
2026-08-10,Wow Vitamin 979,1,790.0,790.0,7.7,1,,0,0,0,0.0,0.1,100.0
2026-08-10,proove.club,1,1190.0,1190.0,7.8,1,,0,0,0,0.0,0.1,100.0
2026-08-10,More Great Sundae,1,1950.0,1950.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-10,K Pink,1,349.0,349.0,20.7,1,,0,0,0,0.0,0.1,100.0
2026-08-10,Vitaminbyaus,1,1390.0,1390.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-10,ตัวแทนจัดซื้อต่างประเทศ,1,671.0,671.0,58.0,1,5.0,11,57,0,0.0,0.1,100.0
2026-08-10,RuJUzd6S,1,769.0,769.0,40.0,1,,0,0,0,0.0,0.1,100.0
2026-08-10,ISh0YS2A,1,1424.0,1424.0,40.0,1,,0,0,0,0.0,0.1,100.0
2026-08-10,SMART CARE PHARMACY,1,2180.0,2180.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-10,VIVA HEALTH PHARMACY,1,2180.0,2180.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-10,VitaDiscounts.TH,1,2180.0,2180.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-10,XPRESS CHEMIST.TH,1,2180.0,2180.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-10,Chemist Healthcare,1,2180.0,2180.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-10,Lucky Healthcare,1,2180.0,2180.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-10,LEE PHARMACY,1,2180.0,2180.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-10,Gn Healthy Plus,1,460.0,460.0,6.1,1,,0,0,0,0.0,0.1,100.0
2026-08-10,GnHealthyShop,1,460.0,460.0,6.1,1,,0,0,0,0.0,0.1,100.0
2026-08-10,LOVE PET PROSPER,1,99.0,99.0,70.9,1,5.0,34,112,0,0.0,0.1,100.0
2026-08-10,pqkRCbEo,1,143.29,143.29,57.5,1,4.5,2,8,0,0.0,0.1,100.0
2026-08-10,Charoensap81,1,420.0,420.0,47.5,1,,0,0,0,0.0,0.1,100.0
2026-08-10,Cosmetic_enjoy,1,385.0,385.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-10,THHEALTH PHARMA,1,690.0,690.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-10,สินค้าดี​ มีความสุข​ 495,1,490.0,490.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-10,คลังสุขภาพบรม,1,699.0,699.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-10,Double Pure,1,60.0,60.0,60.0,1,,0,17,0,0.0,0.1,100.0
2026-08-10,Orpheon,1,216.29,216.29,56.7,1,5.0,19,22,0,0.0,0.1,100.0
2026-08-10,HAPPY LUNA,1,319.0,319.0,51.6,1,,0,0,0,0.0,0.1,100.0
2026-08-10,Horse Bar Um,1,2290.0,2290.0,50.0,1,,0,0,0,0.0,0.1,100.0
2026-08-10,Elysian Epoch,1,139.66,139.66,57.3,1,,0,0,0,0.0,0.1,100.0
2026-08-10,Mabefy Store,1,127.2,127.2,36.4,1,5.0,38,123,0,0.0,0.1,100.0
2026-08-10,MEGA PHARM CARE,1,270.0,270.0,0.0,0,5.0,1,7,0,0.0,0.1,0.0
2026-08-10,Korea Trading,1,165.0,165.0,43.1,1,5.0,4,34,0,0.0,0.1,100.0
2026-08-10,สวยสตอรี่ย์ by อุ๋ม Olivia,1,8970.0,8970.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-10,Chidlom24,1,165.0,165.0,57.7,1,5.0,2,12,0,0.0,0.1,100.0
2026-08-10,AppBEW,1,2290.0,2290.0,50.0,1,,0,0,0,0.0,0.1,100.0
2026-08-10,ออสซี่บริทยูเอส,1,1360.0,1360.0,62.1,1,,0,0,0,0.0,0.1,100.0
2026-08-10,oUyOiVQ7,1,1139.41,1139.41,10.0,1,,0,0,0,0.0,0.1,100.0
2026-08-10,JDn3HnLV,1,1111.5,1111.5,10.0,1,,0,0,0,0.0,0.1,100.0
2026-08-10,TCLUBHEALTH,1,1390.0,1390.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-10,Health Care products,1,143.49,143.49,59.0,1,,0,0,0,0.0,0.1,100.0
2026-08-10,Melody bookshop,1,144.07,144.07,59.0,1,4.0,1,0,0,0.0,0.1,100.0
2026-08-10,678beautyshop,1,165.0,165.0,43.1,1,,0,0,0,0.0,0.1,100.0
2026-08-10,Marukojang,1,149.0,149.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-10,beautera.store,1,129.0,129.0,60.8,1,5.0,1,23,0,0.0,0.1,100.0
2026-08-10,Olise Store,1,905.0,905.0,74.2,1,5.0,1,0,0,0.0,0.1,100.0
2026-08-10,Health Products Boutique,1,146.37,146.37,59.0,1,5.0,2,9,0,0.0,0.1,100.0
2026-08-10,Lemon Lavender ขายสินค้าแท้100%,1,323.0,323.0,53.8,1,,0,0,0,0.0,0.1,100.0
2026-08-10,บ้านวิตามิน AUS.,1,715.0,715.0,0.0,0,5.0,1,0,0,0.0,0.1,0.0
2026-08-10,Eben Health,1,896.37,896.37,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-10,MDlo25fi,1,115.6,115.6,57.0,1,,0,0,0,0.0,0.1,100.0
2026-08-10,KP-VITAMIN,1,478.4,478.4,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-10,yimyim,1,1138.0,1138.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-10,JMshopping,1,2859.0,2859.0,18.3,1,5.0,1,0,0,0.0,0.1,100.0
2026-08-10,TOPFIT,1,1515.74,1515.74,27.5,1,,0,0,0,0.0,0.1,100.0
2026-08-10,qiZSnSZg,1,599.0,599.0,22.0,1,,0,0,0,0.0,0.1,100.0
2026-08-10,m4piDK3f,1,132.49,132.49,33.4,1,,0,0,0,0.0,0.1,100.0
2026-08-10,MoaKQWS4,1,260.39,260.39,12.9,1,,0,0,0,0.0,0.1,100.0
2026-08-10,uQxOrvtt,1,970.0,970.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-10,Better Life Living,1,635.0,635.0,0.0,0,5.0,1,0,0,0.0,0.1,0.0
2026-08-10,ร้านยาเมดแคร์พลัส,1,890.0,890.0,5.3,1,,0,0,0,0.0,0.1,100.0
2026-08-10,Nectapharma,1,683.0,683.0,50.5,1,5.0,17,98,0,0.0,0.1,100.0
2026-08-10,ํYA ME 782,1,150.0,150.0,40.0,1,5.0,1,0,0,0.0,0.1,100.0
2026-08-10,17DavPmk,1,410.0,410.0,17.8,1,,0,0,0,0.0,0.1,100.0
2026-08-10,Nurisma,1,790.0,790.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-10,บํารุงดีช้อปสุขภาพ,1,103.7,103.7,52.0,1,,0,0,0,0.0,0.1,100.0
2026-08-10,GuoTangChuanWu,1,564.43,564.43,33.7,1,5.0,1,5,0,0.0,0.1,100.0
2026-08-10,CeThwogv,1,2064.81,2064.81,42.0,1,,0,0,0,0.0,0.1,100.0
2026-08-10,Ii2KsYA4,1,2064.81,2064.81,42.0,1,,0,0,0,0.0,0.1,100.0
2026-08-10,yzDaMSMc,1,2064.81,2064.81,42.0,1,,0,0,0,0.0,0.1,100.0
2026-08-10,PBVKKzqW,1,2064.81,2064.81,42.0,1,,0,0,0,0.0,0.1,100.0
2026-08-10,1U0oxjfW,1,2064.81,2064.81,42.0,1,,0,0,0,0.0,0.1,100.0
2026-08-10,NbjsEOR1,1,2064.81,2064.81,42.0,1,,0,0,0,0.0,0.1,100.0
2026-08-10,sf0tq7Ha,1,2064.81,2064.81,42.0,1,,0,0,0,0.0,0.1,100.0
2026-08-10,Mulittea,1,1359.2,1359.2,66.0,1,,0,0,0,0.0,0.1,100.0
2026-08-10,jiammy online shop,1,310.0,310.0,61.2,1,,0,0,0,0.0,0.1,100.0
2026-08-10,All Beauty99,1,339.0,339.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-10,มูนไลท์59,1,750.0,750.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-10,POJPRO,1,390.0,390.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-10,prodee9,1,390.0,390.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-10,San D Shopping,1,390.0,390.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-10,kuang9,1,390.0,390.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-10,OyoyoTkd,1,79.0,79.0,58.2,1,,0,0,0,0.0,0.1,100.0
2026-08-10,Uncle Cefuroxime,1,137.9,137.9,69.7,1,5.0,22,26,0,0.0,0.1,100.0
2026-08-10,เทซาร่า,1,679.15,679.15,15.0,1,5.0,1,15,0,0.0,0.1,100.0
2026-08-10,gb8yTBhv,1,150.48,150.48,60.0,1,,0,0,0,0.0,0.1,100.0
2026-08-10,MotorPart King,1,320.42,320.42,23.7,1,,0,0,0,0.0,0.1,100.0
2026-08-10,RkwfeT4f,1,219.62,219.62,57.0,1,,0,0,0,0.0,0.1,100.0
2026-08-10,jkWpENog,1,169.6,169.6,55.0,1,,0,0,0,0.0,0.1,100.0
2026-08-10,ตุ๊กตุ๊กช็อป,1,150.0,150.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-10,5GXPeaBk,1,360.93,360.93,52.3,1,,0,0,0,0.0,0.1,100.0
2026-08-10,happy.good.shop,1,1120.0,1120.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-10,Dietary supplements. India,1,890.0,890.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-10,paroauyshop,1,168.0,168.0,43.8,1,,0,0,0,0.0,0.1,100.0
2026-08-10,สบายใจสโตร์,1,160.65,160.65,15.0,1,,0,0,0,0.0,0.1,100.0
2026-08-10,@ruksukkapab,1,1370.0,1370.0,19.4,1,,0,0,0,0.0,0.1,100.0
2026-08-10,ธฺมมทีโป,1,350.0,350.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-10,พี่ภา 168Shop,1,250.0,250.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-10,6I5FxhNE,1,851.36,851.36,32.0,1,,0,0,0,0.0,0.1,100.0
2026-08-10,Lucky Vault,1,50.0,50.0,50.0,1,,0,0,0,0.0,0.1,100.0
2026-08-10,SugarBaby,1,650.0,650.0,0.0,0,4.8,20,105,0,0.0,0.1,0.0
2026-08-10,EVEANDBOY,1,188.0,188.0,71.1,1,4.97,161,1700,0,0.0,0.1,100.0
2026-08-10,Chertorch,1,519.0,519.0,0.0,0,4.86,7,43,0,0.0,0.1,0.0
2026-08-10,Verena_Official,1,240.0,240.0,77.1,1,5.0,53,184,0,0.0,0.1,100.0
2026-08-10,Beauty and the Vits,1,499.0,499.0,16.8,1,5.0,41,279,0,0.0,0.1,100.0
2026-08-10,Sogoodhealthcare,1,1589.0,1589.0,17.7,1,4.9,140,511,0,0.0,0.1,100.0
2026-08-10,Pharmashop4U,1,1036.0,1036.0,0.0,0,5.0,2,34,0,0.0,0.1,0.0
2026-08-10,SuperBand,1,1920.0,1920.0,0.0,0,4.98,90,316,0,0.0,0.1,0.0
2026-08-10,FlamingoBabe,1,419.0,419.0,0.0,0,4.96,23,129,0,0.0,0.1,0.0
2026-08-10,เเจ่มจันทร์,1,1306.6,1306.6,30.9,1,4.95,257,594,0,0.0,0.1,100.0
2026-08-10,All about anti-aging,1,499.0,499.0,0.0,0,4.97,116,717,0,0.0,0.1,0.0
2026-08-10,bedigo Import Commodity Store,1,932.36,932.36,41.7,1,5.0,18,85,0,0.0,0.1,100.0
2026-08-10,Sunny Import Store,1,1025.69,1025.69,14.5,1,4.89,18,94,0,0.0,0.1,100.0
2026-08-10,Better_Choice,1,1090.0,1090.0,21.6,1,5.0,28,114,0,0.0,0.1,100.0
2026-08-10,VITAZONE,1,435.0,435.0,0.0,0,4.82,11,73,0,0.0,0.1,0.0
2026-08-10,Ann_Shop,1,493.0,493.0,0.0,0,4.67,6,15,0,0.0,0.1,0.0
2026-08-10,99LaLishop,1,390.0,390.0,20.4,1,5.0,10,78,0,0.0,0.1,100.0
2026-08-10,Mommy's Fav,1,1160.0,1160.0,7.2,1,4.97,219,1300,0,0.0,0.1,100.0
2026-08-10,GPO Planet โดย องค์การเภสัชกรรม,1,232.0,232.0,20.0,1,4.98,211,952,0,0.0,0.1,100.0
2026-08-10,Beautyislegend,1,2350.0,2350.0,23.9,1,5.0,1,18,0,0.0,0.1,100.0
2026-08-10,suk.vitamin and skin care,1,630.0,630.0,36.4,1,5.0,71,329,0,0.0,0.1,100.0
2026-08-10,STRONKA,1,749.0,749.0,31.3,1,4.95,62,308,0,0.0,0.1,100.0
2026-08-10,Unni.Shop,1,309.0,309.0,47.6,1,4.97,439,1900,0,0.0,0.1,100.0
2026-08-10,SabuyjaiOfficial,1,299.0,299.0,33.6,1,5.0,18,65,0,0.0,0.1,100.0
2026-08-10,Super Drug,1,2240.0,2240.0,0.0,0,5.0,1,6,0,0.0,0.1,0.0
2026-08-10,Beyond Thailand Store,1,298.65,298.65,66.4,1,4.96,56,172,0,0.0,0.1,100.0
2026-08-10,Beauty_import168,1,560.0,560.0,13.8,1,5.0,19,108,0,0.0,0.1,100.0
2026-08-10,CK Pharma,1,899.0,899.0,54.8,1,5.0,5,24,0,0.0,0.1,100.0
2026-08-10,Atomy489&คลังขนม,1,960.0,960.0,0.0,0,5.0,14,86,0,0.0,0.1,0.0
2026-08-10,Nature Life Store,1,320.0,320.0,64.0,1,4.96,73,420,0,0.0,0.1,100.0
2026-08-10,U.KanZ,1,1190.0,1190.0,0.0,0,4.73,15,46,0,0.0,0.1,0.0
2026-08-10,Mary's Naturals,1,890.0,890.0,31.0,1,5.0,4,27,0,0.0,0.1,100.0
2026-08-10,เฮลตี้สแควร์,1,2598.0,2598.0,18.8,1,4.97,189,442,0,0.0,0.1,100.0
2026-08-10,Supurra,1,159.0,159.0,71.1,1,4.97,4851,10500,0,0.0,0.1,100.0
2026-08-10,Bear shops,1,179.0,179.0,54.1,1,5.0,5,12,0,0.0,0.1,100.0
2026-08-10,บลูเบิร์ดไทยแลนด์,1,179.1,179.1,23.8,1,4.99,94,333,0,0.0,0.1,100.0
2026-08-10,MEGA We care,1,922.0,922.0,6.9,1,4.98,49,158,0,0.0,0.1,100.0
2026-08-10,Classy Beauty,1,2290.0,2290.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-10,มิสออสซี่ชอป,1,1460.0,1460.0,8.8,1,5.0,19,96,0,0.0,0.1,100.0
2026-08-10,Suntanar Official Store,1,890.0,890.0,31.0,1,5.0,1,0,0,0.0,0.1,100.0
2026-08-10,Buddydean & Beauti Srin,1,299.0,299.0,28.1,1,5.0,66,165,0,0.0,0.1,100.0
2026-08-10,Gift Get cokza,1,1000.0,1000.0,0.0,0,5.0,2,7,0,0.0,0.1,0.0
2026-08-10,GleanlineOfficial,1,299.0,299.0,34.9,1,4.87,15,75,0,0.0,0.1,100.0
2026-08-10,วิโนน่าเฟมินิน,1,1589.0,1589.0,0.6,1,4.97,243,618,0,0.0,0.1,100.0
2026-08-10,ร้านยาเน็กซ์ฟาร์มา NEXX Pharma,1,205.0,205.0,18.0,1,4.97,1340,4100,0,0.0,0.1,100.0
2026-08-10,Camellia and Co,1,390.0,390.0,0.0,0,5.0,209,593,0,0.0,0.1,0.0
2026-08-10,Naturebiotec,1,819.0,819.0,31.2,1,5.0,32,87,0,0.0,0.1,100.0
2026-08-10,japan_lookkidshop,1,1039.0,1039.0,13.4,1,4.83,29,76,0,0.0,0.1,100.0
2026-08-10,เก้านรี (๙ นรี),1,620.0,620.0,36.8,1,5.0,67,156,0,0.0,0.1,100.0
2026-08-10,AusStore11,1,1290.0,1290.0,0.0,0,4.94,104,355,0,0.0,0.1,0.0
2026-08-10,fairydiary,1,290.0,290.0,63.3,1,5.0,3,28,0,0.0,0.1,100.0
2026-08-10,Proganic,1,358.72,358.72,59.7,1,4.96,778,3300,0,0.0,0.1,100.0
2026-08-10,bymategifshop,1,790.0,790.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-10,Japan Ginza,1,1050.0,1050.0,0.0,0,5.0,14,54,0,0.0,0.1,0.0
2026-08-10,bioCRAFT by ALIFE,1,742.0,742.0,21.9,1,4.98,198,515,0,0.0,0.1,100.0
2026-08-10,Princess Side Store,1,1349.0,1349.0,0.0,0,5.0,17,40,0,0.0,0.1,0.0
2026-08-10,clubherb,1,166.62,166.62,71.8,1,4.88,16,39,0,0.0,0.1,100.0
2026-08-10,DosePharmacy,1,450.0,450.0,8.2,1,5.0,10,58,0,0.0,0.1,100.0
2026-08-10,Happyshoppingofficial,1,129.0,129.0,60.8,1,4.98,1831,3900,0,0.0,0.1,100.0
2026-08-10,KaideeGiffarine,1,790.0,790.0,0.0,0,5.0,9,17,0,0.0,0.1,0.0
2026-08-10,VITAMORES,1,248.0,248.0,64.5,1,4.95,2484,5800,0,0.0,0.1,100.0
2026-08-10,รีไลฟ์,1,199.0,199.0,66.3,1,5.0,5,15,0,0.0,0.1,100.0
2026-08-10,GG sho,1,420.0,420.0,0.0,0,5.0,25,114,0,0.0,0.1,0.0
2026-08-10,365wecare,1,1900.0,1900.0,5.0,1,5.0,9,46,0,0.0,0.1,100.0
2026-08-10,HappyGiff 4289,1,790.0,790.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-10,สกิน24,1,5818.0,5818.0,20.3,1,,0,0,0,0.0,0.1,100.0
2026-08-10,JJCbeauty,1,1300.0,1300.0,0.0,0,,0,12,0,0.0,0.1,0.0
2026-08-10,Holista Thailand,1,1890.0,1890.0,13.7,1,4.8,5,14,0,0.0,0.1,100.0
2026-08-10,PET Rx,1,240.0,240.0,17.2,1,4.97,202,722,0,0.0,0.1,100.0
2026-08-10,วิตามินออสเตรเลีย,1,529.0,529.0,0.0,0,4.96,25,120,0,0.0,0.1,0.0
2026-08-10,21_things,1,172.0,172.0,23.6,1,4.96,83,659,0,0.0,0.1,100.0
2026-08-10,Truvitar Shop,1,162.0,162.0,59.4,1,4.9,48,167,0,0.0,0.1,100.0
2026-08-10,truenaturize,1,395.0,395.0,50.0,1,4.97,1934,5000,0,0.0,0.1,100.0
2026-08-10,Good(s) Stuff,1,1199.0,1199.0,0.0,0,5.0,82,450,0,0.0,0.1,0.0
2026-08-10,iChoices V.2,1,2880.0,2880.0,10.0,1,,0,0,0,0.0,0.1,100.0
2026-08-10,Firstmall.co.th,1,298.08,298.08,0.0,0,5.0,1,0,0,0.0,0.1,0.0
2026-08-10,Health Solution168,1,1890.0,1890.0,13.7,1,5.0,17,29,0,0.0,0.1,100.0
2026-08-10,TruvitarPlus,1,227.0,227.0,71.3,1,4.96,78,214,0,0.0,0.1,100.0
2026-08-10,บริษัท แม็กซ์มาดี จํากัด,1,1350.0,1350.0,55.0,1,,0,0,0,0.0,0.1,100.0
2026-08-10,ก้องณพัฒน์,1,509.0,509.0,26.2,1,4.99,357,1000,0,0.0,0.1,100.0
2026-08-10,Sharisma Online,1,900.0,900.0,23.7,1,5.0,1,0,0,0.0,0.1,100.0
2026-08-10,Korea Wave Land,1,120.0,120.0,20.0,1,5.0,46,154,0,0.0,0.1,100.0
2026-08-10,Atlanta Healthcare,1,150.0,150.0,25.0,1,4.94,134,518,0,0.0,0.1,100.0
2026-08-10,Blackmores,1,2368.0,2368.0,29.1,1,4.98,233,830,0,0.0,0.1,100.0
2026-08-10,Health & Beauty,1,85.0,85.0,29.2,1,5.0,1,0,0,0.0,0.1,100.0
2026-08-10,เจ๊จะขายไร้ขีด,1,409.0,409.0,37.1,1,4.97,78,259,0,0.0,0.1,100.0
2026-08-10,๋SK skincare,1,199.0,199.0,31.4,1,4.96,28,115,0,0.0,0.1,100.0
2026-08-10,arun-shop07,1,390.0,390.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-10,Change Grade 65,1,2259.0,2259.0,50.3,1,,0,0,0,0.0,0.1,100.0
2026-08-10,Out Pool 64,1,2259.0,2259.0,50.3,1,,0,0,0,0.0,0.1,100.0
2026-08-10,Bigsale by banksale,1,457.4,457.4,0.0,0,4.98,111,282,0,0.0,0.1,0.0
2026-08-10,Donutt Thailand,1,2200.0,2200.0,58.2,1,4.97,198,2300,0,0.0,0.1,100.0
2026-08-10,Tactiva,1,1117.5,1117.5,40.9,1,5.0,17,50,0,0.0,0.1,100.0
2026-08-10,beginvitamin,1,690.0,690.0,0.0,0,4.94,17,113,0,0.0,0.1,0.0
2026-08-10,Posh Panache,1,119.15,119.15,63.4,1,4.96,803,2000,0,0.0,0.1,100.0
2026-08-10,Celestial Serenity,1,121.0,121.0,63.0,1,4.95,166,391,0,0.0,0.1,100.0
2026-08-10,Pakaporn1568,1,1400.0,1400.0,0.0,0,5.0,2,13,0,0.0,0.1,0.0
2026-08-10,Blossom Bliss,1,112.63,112.63,65.7,1,4.93,503,1800,0,0.0,0.1,100.0
2026-08-10,แกรนด์วิว ฟาร์ม,1,273.25,273.25,60.0,1,5.0,1,5,0,0.0,0.1,100.0
2026-08-10,Saruda LaiLa10,1,390.0,390.0,0.0,0,5.0,1,0,0,0.0,0.1,0.0
2026-08-10,Saruda LaiLa13,1,179.0,179.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-10,PiktaiVTG Shop5,1,390.0,390.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-10,MEMBERK,1,913.95,913.95,39.1,1,5.0,33,67,0,0.0,0.1,100.0
2026-08-10,Healthy by Wee,1,929.0,929.0,0.0,0,4.96,23,121,0,0.0,0.1,0.0
2026-08-10,Life Supplements,1,558.0,558.0,64.7,1,4.99,146,320,0,0.0,0.1,100.0
2026-08-10,carry goods,1,229.0,229.0,34.6,1,,0,15,0,0.0,0.1,100.0
2026-08-10,NatureNook Haven,1,123.77,123.77,63.2,1,4.96,140,354,0,0.0,0.1,100.0
2026-08-10,WhimsicalWonders Emporium,1,123.27,123.27,63.6,1,5.0,113,224,0,0.0,0.1,100.0
2026-08-10,kokao__ 0fficial,1,139.0,139.0,53.7,1,4.92,40,110,0,0.0,0.1,100.0
2026-08-10,ความงามช็อป,1,390.0,390.0,0.0,0,,0,6,0,0.0,0.1,0.0
2026-08-10,B.L.O.S.S.O.M.,1,2190.0,2190.0,27.0,1,,0,0,0,0.0,0.1,100.0
2026-08-10,SOLOLIFESHOP,1,275.0,275.0,54.1,1,5.0,72,287,0,0.0,0.1,100.0
2026-08-10,Plantogenic,1,1332.0,1332.0,23.9,1,4.97,65,302,0,0.0,0.1,100.0
2026-08-10,บริษัท ชาญกิจเภสัชกรรม จํากัด,1,467.0,467.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-10,Lunaria,1,693.0,693.0,0.0,0,5.0,1,0,0,0.0,0.1,0.0
2026-08-10,healing 1985,1,580.0,580.0,0.0,0,5.0,3,24,0,0.0,0.1,0.0
2026-08-10,Polar bear shop 69,1,1990.0,1990.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-10,เชอรี่.โอเคเจแปน,1,1073.29,1073.29,16.8,1,4.93,73,263,0,0.0,0.1,100.0
2026-08-10,Ginseng Gold,1,149.0,149.0,16.8,1,5.0,3,16,0,0.0,0.1,100.0
2026-08-10,Jng3NhKe,1,90.0,90.0,69.0,1,5.0,8,16,0,0.0,0.1,100.0
2026-08-10,Upper Cut 83,1,990.0,990.0,47.2,1,,0,0,0,0.0,0.1,100.0
2026-08-10,Today is bestseller,1,289.0,289.0,17.4,1,,0,0,0,0.0,0.1,100.0
2026-08-10,MAX GB SHOP-02,1,146.0,146.0,41.4,1,4.98,524,941,0,0.0,0.1,100.0
2026-08-10,Yadeemedical,1,580.0,580.0,0.0,0,5.0,7,47,0,0.0,0.1,0.0
2026-08-10,IMMUNE LAB,1,2990.0,2990.0,22.7,1,5.0,2,11,0,0.0,0.1,100.0
2026-08-10,42Shop Love,1,2390.0,2390.0,49.5,1,,0,0,0,0.0,0.1,100.0
2026-08-10,ร้านภูมิใจไทย (สุขภาพดี วิถีไทย),1,420.0,420.0,6.7,1,,0,0,0,0.0,0.1,100.0
2026-08-10,Bunju168,1,250.0,250.0,7.4,1,5.0,17,40,0,0.0,0.1,100.0
2026-08-10,Ploysaishopping Shop,1,102.16,102.16,6.3,1,4.97,99,225,0,0.0,0.1,100.0
2026-08-10,พลอยพลอยช้อปปิ้ง,1,109.0,109.0,0.0,0,5.0,12,52,0,0.0,0.1,0.0
2026-08-10,WellnessPlus47,1,1570.0,1570.0,50.1,1,,0,0,0,0.0,0.1,100.0
2026-08-10,Luck You Online,1,705.0,705.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-10,PT HEALTHY SHOP,1,1000.0,1000.0,31.0,1,,0,0,0,0.0,0.1,100.0
2026-08-10,OliU.BKK,1,999.0,999.0,22.6,1,5.0,45,184,0,0.0,0.1,100.0
2026-08-10,D-BikerShop,1,526.28,526.28,40.9,1,5.0,14,44,0,0.0,0.1,100.0
2026-08-10,Truvitar Mall,1,214.0,214.0,72.9,1,5.0,12,29,0,0.0,0.1,100.0
2026-08-10,Sacred Purity,1,1679.0,1679.0,72.0,1,5.0,2,13,0,0.0,0.1,100.0
2026-08-10,Velvet Visionaries,1,196.43,196.43,62.9,1,5.0,2,69,0,0.0,0.1,100.0
2026-08-10,กบเคโระบิ้วตี้,1,557.24,557.24,29.5,1,5.0,1,0,0,0.0,0.1,100.0
2026-08-10,Bank sale,1,536.33,536.33,0.0,0,5.0,14,65,0,0.0,0.1,0.0
2026-08-10,ENZYMEDICA THAILAND,1,950.0,950.0,0.0,0,4.86,35,97,0,0.0,0.1,0.0
2026-08-10,qualitypetpharma,1,764.0,764.0,14.5,1,5.0,3,14,0,0.0,0.1,100.0
2026-08-10,RYPS.shop,1,535.0,535.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-10,Plantae,1,429.0,429.0,38.7,1,4.98,420,1300,0,0.0,0.1,100.0
2026-08-10,wansaionline,1,1890.0,1890.0,0.0,0,5.0,1,0,0,0.0,0.1,0.0
2026-08-10,Lucy_KWP,1,690.0,690.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-10,พอดีฟาร์มาซี,1,450.0,450.0,0.0,0,5.0,3,31,0,0.0,0.1,0.0
2026-08-10,สกิน นูทรีชั่น77,1,1200.0,1200.0,0.0,0,5.0,4,21,0,0.0,0.1,0.0
2026-08-10,Promedika,1,1400.0,1400.0,0.0,0,5.0,2,21,0,0.0,0.1,0.0
2026-08-10,LovePlant_Shop,1,299.0,299.0,43.6,1,4.98,51,171,0,0.0,0.1,100.0
2026-08-10,AGLAM THAILAND,1,163.15,163.15,45.4,1,5.0,88,169,0,0.0,0.1,100.0
2026-08-10,up2she,1,1090.0,1090.0,0.0,0,5.0,2,10,0,0.0,0.1,0.0
2026-08-10,Fin FIn Fresh,1,2190.0,2190.0,49.4,1,5.0,2,5,0,0.0,0.1,100.0
2026-08-10,LAB Pharmacy,1,450.0,450.0,0.0,0,5.0,1,0,0,0.0,0.1,0.0
2026-08-10,Beauty Delivery,1,159.0,159.0,36.4,1,5.0,2,12,0,0.0,0.1,100.0
